step_num,step_type,latency_ms,recall_mean,recall_std_dev,mainteance_ms,index_mem_gb
489,delete,59.88,-1.0,-1.0,0.0,1.59253
490,search,5239.18,0.88027,0.134802,11.041,1.59253
491,delete,27.561,-1.0,-1.0,0.0,1.58489
492,search,5126.03,0.88012,0.134846,10.865,1.58489
493,delete,188.058,-1.0,-1.0,0.0,1.52173
494,search,5198.09,0.87971,0.135112,10.916,1.52173
495,delete,31.484,-1.0,-1.0,0.0,1.50927
496,search,5161.87,0.87844,0.13583,11.059,1.50927
497,delete,86.138,-1.0,-1.0,0.0,1.47985
498,search,5053.76,0.87731,0.136356,11.042,1.47985
499,delete,24.964,-1.0,-1.0,0.0,1.47283
500,search,5124.18,0.87681,0.136702,10.861,1.47283
501,delete,38.414,-1.0,-1.0,0.0,1.45849
502,search,5104.4,0.87587,0.137567,10.644,1.45849
503,delete,25.81,-1.0,-1.0,0.0,1.45023
504,search,4931.83,0.87591,0.137674,10.828,1.45023
505,delete,85.753,-1.0,-1.0,0.0,1.41925
506,search,4895.03,0.87517,0.137859,10.8,1.41925
507,delete,50.484,-1.0,-1.0,0.0,1.40182
508,search,5103.72,0.87497,0.137684,10.814,1.40182
509,delete,26.673,-1.0,-1.0,0.0,1.39144
510,search,5035.28,0.87433,0.13815,11.292,1.39144
511,delete,48.287,-1.0,-1.0,0.0,1.3821
512,search,5001.15,0.87361,0.138813,10.984,1.3821
513,insert,550.844,-1.0,-1.0,0.0,1.469
514,search,4970.43,0.87365,0.139377,11.196,1.469
515,insert,10.574,-1.0,-1.0,0.0,1.46985
516,search,4718.05,0.87329,0.139762,10.841,1.46985
517,insert,38.752,-1.0,-1.0,0.0,1.4734
518,search,4944.18,0.87447,0.139016,10.894,1.4734
519,insert,172.481,-1.0,-1.0,0.0,1.49714
520,search,4953.84,0.87584,0.138708,11.168,1.49714
521,insert,25.967,-1.0,-1.0,0.0,1.49994
522,search,4746.16,0.87537,0.139232,10.86,1.49994
523,insert,75.319,-1.0,-1.0,0.0,1.51006
524,search,4863.31,0.87546,0.13922,1653.15,1.50924
525,insert,82.93,-1.0,-1.0,0.0,1.51822
526,search,4688.25,0.87555,0.139243,10.975,1.51822
527,insert,924.391,-1.0,-1.0,0.0,1.67234
528,search,5064.02,0.87973,0.13713,2251.73,1.67247
529,insert,513.679,-1.0,-1.0,0.0,1.76844
530,search,5090.37,0.88615,0.134159,2668.67,1.76935
531,insert,92.832,-1.0,-1.0,0.0,1.7825
532,search,4993.24,0.88577,0.134676,2132.81,1.78165
533,insert,25.034,-1.0,-1.0,0.0,1.78648
534,search,5101.84,0.8864,0.134202,1793.69,1.7866
535,insert,36.653,-1.0,-1.0,0.0,1.79229
536,search,5256.83,0.88755,0.133159,1680.92,1.79189
537,insert,12.704,-1.0,-1.0,0.0,1.79474
538,search,5234.11,0.8876,0.133049,1702.3,1.79495
539,insert,54.105,-1.0,-1.0,0.0,1.80496
540,search,5210.01,0.88717,0.133382,1747.23,1.80506
541,insert,807.721,-1.0,-1.0,0.0,1.96343
542,search,5295.03,0.89095,0.13053,2491.73,1.96372
543,insert,69.153,-1.0,-1.0,0.0,1.97743
544,search,5242.39,0.89156,0.129811,2165.53,1.97625
545,insert,10.18,-1.0,-1.0,0.0,1.9778
546,search,5263.97,0.89121,0.130166,1810.8,1.97779
547,insert,252.86,-1.0,-1.0,0.0,2.03051
548,search,5198.2,0.89437,0.128148,2203.21,2.03049
549,insert,514.123,-1.0,-1.0,0.0,2.13099
550,search,5625.44,0.89184,0.129767,2632.66,2.12978
551,insert,39.765,-1.0,-1.0,0.0,2.14031
552,search,5630.17,0.89263,0.129071,2445.25,2.14044
553,insert,17.588,-1.0,-1.0,0.0,2.14489
554,search,5528.99,0.89243,0.129623,2235.13,2.14635
555,insert,976.956,-1.0,-1.0,0.0,2.31797
556,search,5756.25,0.89846,0.123712,2348.04,2.31776
557,insert,52.245,-1.0,-1.0,0.0,2.32883
558,search,5681.94,0.89875,0.12339,2175.08,2.32888
559,insert,15.262,-1.0,-1.0,0.0,2.33169
560,search,5689.1,0.89878,0.123375,11.303,2.33169
561,insert,7.556,-1.0,-1.0,0.0,2.33253
562,search,5887.35,0.89881,0.123364,11.164,2.33253
563,insert,100.421,-1.0,-1.0,0.0,2.34852
564,search,5651.61,0.89898,0.123284,10.961,2.34852
565,insert,499.866,-1.0,-1.0,0.0,2.42994
566,search,5614.79,0.89882,0.123784,2882.81,2.43048
567,insert,22.466,-1.0,-1.0,0.0,2.43496
568,search,5685.67,0.89884,0.12391,2497.65,2.43375
569,insert,31.165,-1.0,-1.0,0.0,2.4413
570,search,5719.84,0.89886,0.124073,11.597,2.4413
571,insert,36.988,-1.0,-1.0,0.0,2.44673
572,search,5962.47,0.89822,0.124756,11.266,2.44673
573,insert,152.009,-1.0,-1.0,0.0,2.47152
574,search,5974.85,0.89863,0.124411,11.231,2.47152
575,insert,138.262,-1.0,-1.0,0.0,2.49136
576,search,5754.43,0.89877,0.124438,11.184,2.49136
577,insert,84.866,-1.0,-1.0,0.0,2.50686
578,search,6027.73,0.89926,0.124211,2604.8,2.50725
579,insert,1366.38,-1.0,-1.0,0.0,2.76007
580,search,6354.11,0.9044,0.119568,5269.21,2.76287
581,insert,39.387,-1.0,-1.0,0.0,2.77052
582,search,6381.21,0.90444,0.119882,2771.86,2.77022
583,insert,37.341,-1.0,-1.0,0.0,2.77907
584,search,6358.35,0.90444,0.119682,11.124,2.77907
585,insert,484.959,-1.0,-1.0,0.0,2.89806
586,search,6245.25,0.90557,0.119019,3033.45,2.89875
587,insert,58.185,-1.0,-1.0,0.0,2.91176
588,search,6459.08,0.90564,0.119153,2936.78,2.91091
589,insert,119.834,-1.0,-1.0,0.0,2.93013
590,search,6277.04,0.90563,0.118988,11.696,2.93013
591,insert,1058.21,-1.0,-1.0,0.0,3.13943
592,search,6523.66,0.90819,0.116968,5283.25,3.13808
593,insert,402.238,-1.0,-1.0,0.0,3.2268
594,search,6662.17,0.90778,0.117751,3805.95,3.22583
595,insert,7.376,-1.0,-1.0,0.0,3.22743
596,search,6666.03,0.90769,0.117973,3347.18,3.22708
597,insert,492.459,-1.0,-1.0,0.0,3.331
598,search,6722.31,0.90869,0.117461,3684.26,3.32957
599,insert,187.674,-1.0,-1.0,0.0,3.38614
600,search,6767.3,0.90944,0.117083,4030.1,3.38361
601,insert,102.521,-1.0,-1.0,0.0,3.40693
602,search,6911.36,0.90968,0.116898,3344.42,3.40537
603,insert,15.17,-1.0,-1.0,0.0,3.40791
604,search,6765.48,0.90971,0.116784,12.423,3.40791
605,insert,124.879,-1.0,-1.0,0.0,3.4262
606,search,6810.94,0.90942,0.117134,11.974,3.4262
607,insert,110.818,-1.0,-1.0,0.0,3.44181
608,search,6764.51,0.90922,0.117431,12.305,3.44181
609,insert,485.73,-1.0,-1.0,0.0,3.53301
610,search,6844.09,0.90955,0.117511,4026.31,3.53305
611,insert,60.348,-1.0,-1.0,0.0,3.54418
612,search,6915.42,0.90963,0.117408,3596.67,3.54298
613,insert,314.486,-1.0,-1.0,0.0,3.62683
614,search,6928.42,0.91027,0.116786,4199.24,3.62699
615,insert,651.142,-1.0,-1.0,0.0,3.79368
616,search,7313,0.91158,0.115931,5466.07,3.79124
617,insert,683.633,-1.0,-1.0,0.0,3.93388
618,search,7243.53,0.9128,0.115124,7599.08,3.9323
619,insert,534.1,-1.0,-1.0,0.0,4.04058
620,search,7217.99,0.91289,0.115181,3565.28,4.04166
621,insert,68.733,-1.0,-1.0,0.0,4.05881
622,search,7318.37,0.91331,0.114983,12.233,4.05881
623,insert,43.813,-1.0,-1.0,0.0,4.06868
624,search,7368.86,0.91293,0.115343,12.066,4.06868
625,insert,137.781,-1.0,-1.0,0.0,4.10167
626,search,7369.02,0.91332,0.115004,3918.27,4.10273
627,insert,90.246,-1.0,-1.0,0.0,4.12282
628,search,7313.22,0.91374,0.11472,4059.91,4.12204
629,insert,31.63,-1.0,-1.0,0.0,4.12834
630,search,7363.74,0.9138,0.114582,3744.1,4.12938
631,insert,91.514,-1.0,-1.0,0.0,4.14318
632,search,7449.99,0.9139,0.114613,4187.73,4.14254
633,insert,130.38,-1.0,-1.0,0.0,4.16204
634,search,7313.98,0.91427,0.114115,4047.16,4.16146
635,insert,69.295,-1.0,-1.0,0.0,4.17068
636,search,7529.44,0.91397,0.114436,11.942,4.17068
637,insert,900.742,-1.0,-1.0,0.0,4.34102
638,search,7611.42,0.91559,0.113038,9246.49,4.34343
639,insert,803.134,-1.0,-1.0,0.0,4.51737
640,search,7710.3,0.91687,0.111696,10348.9,4.5175
641,delete,177.283,-1.0,-1.0,0.0,4.49226
642,search,7855.61,0.91652,0.112242,5676.94,4.4915
643,delete,9.512,-1.0,-1.0,0.0,4.49112
644,search,7689.23,0.91653,0.11211,4395.22,4.4907
645,delete,12.116,-1.0,-1.0,0.0,4.49005
646,search,7466.11,0.91613,0.112455,4217.52,4.48821
647,delete,55.557,-1.0,-1.0,0.0,4.47236
648,search,7532.85,0.91569,0.112865,12.93,4.47236
649,delete,40.445,-1.0,-1.0,0.0,4.46946
650,search,7558.39,0.91582,0.112905,12.91,4.46946
651,delete,29.949,-1.0,-1.0,0.0,4.46569
652,search,7636.57,0.91565,0.112897,13.878,4.46569
653,delete,121.082,-1.0,-1.0,0.0,4.43522
654,search,7728.73,0.91522,0.112876,13.888,4.43522
655,delete,497.406,-1.0,-1.0,0.0,4.32935
656,search,7567.26,0.91437,0.113381,13.465,4.32935
657,delete,330.176,-1.0,-1.0,0.0,4.255
658,search,7357.88,0.91022,0.115948,13.273,4.255
659,delete,175.483,-1.0,-1.0,0.0,4.21948
660,search,7424.98,0.91019,0.115777,13.179,4.21948
661,delete,71.56,-1.0,-1.0,0.0,4.2099
662,search,7375.38,0.91025,0.115845,11.974,4.2099
663,delete,72.618,-1.0,-1.0,0.0,4.19336
664,search,7241.95,0.90965,0.116418,12.967,4.19336
665,delete,68.501,-1.0,-1.0,0.0,4.17802
666,search,7361.54,0.90965,0.11641,12.747,4.17802
667,delete,266.569,-1.0,-1.0,0.0,4.11425
668,search,7247.61,0.90938,0.116366,12.869,4.11425
669,delete,279.686,-1.0,-1.0,0.0,4.04729
670,search,7128.99,0.9085,0.116843,13.682,4.04729
671,delete,84.994,-1.0,-1.0,0.0,4.03901
672,search,7002.1,0.90829,0.117035,13.387,4.03901
673,delete,113.585,-1.0,-1.0,0.0,4.02027
674,search,7097.33,0.90844,0.116834,13.446,4.02027
675,delete,187.768,-1.0,-1.0,0.0,3.99687
676,search,6727.01,0.90689,0.117993,13.157,3.99687
677,delete,275.589,-1.0,-1.0,0.0,3.91368
678,search,6745.9,0.90811,0.116966,12.017,3.91368
679,delete,39.869,-1.0,-1.0,0.0,3.9023
680,search,6676.53,0.90767,0.116992,12.866,3.9023
681,delete,15.422,-1.0,-1.0,0.0,3.90012
682,search,6391.92,0.90767,0.117052,13.054,3.90012
683,delete,410.335,-1.0,-1.0,0.0,3.81113
684,search,6486.17,0.90443,0.121256,12.689,3.81113
685,delete,348.497,-1.0,-1.0,0.0,3.71703
686,search,6345.94,0.89898,0.12644,13.848,3.71703
687,delete,35.713,-1.0,-1.0,0.0,3.71177
688,search,6034.65,0.89904,0.126478,13.458,3.71177
689,delete,139.213,-1.0,-1.0,0.0,3.66147
690,search,6005.73,0.8988,0.126503,11.646,3.66147
691,delete,61,-1.0,-1.0,0.0,3.64485
692,search,5994.03,0.89779,0.127366,11.283,3.64485
693,delete,160.802,-1.0,-1.0,0.0,3.57767
694,search,5928.87,0.89808,0.127162,11.334,3.57767
695,delete,31.465,-1.0,-1.0,0.0,3.56676
696,search,6057.83,0.89807,0.127314,11.285,3.56676
697,delete,39.682,-1.0,-1.0,0.0,3.55401
698,search,5957.35,0.89768,0.127724,12.686,3.55401
699,delete,17.58,-1.0,-1.0,0.0,3.5473
700,search,6379.11,0.89783,0.127511,12.607,3.5473
701,delete,87.365,-1.0,-1.0,0.0,3.52798
702,search,6110.18,0.89786,0.127315,12.689,3.52798
703,delete,282.833,-1.0,-1.0,0.0,3.45272
704,search,6143.3,0.89852,0.126387,12.601,3.45272
705,delete,53.765,-1.0,-1.0,0.0,3.43882
706,search,6253.98,0.89798,0.126772,13.524,3.43882
707,delete,801.142,-1.0,-1.0,0.0,3.18566
708,search,5805.07,0.8899,0.133624,13.031,3.18566
709,delete,286.458,-1.0,-1.0,0.0,3.10387
710,search,5950.46,0.88804,0.13478,13.221,3.10387
711,delete,102.251,-1.0,-1.0,0.0,3.08141
712,search,5644.02,0.88799,0.134978,12.918,3.08141
713,delete,341.357,-1.0,-1.0,0.0,2.97453
714,search,5825.99,0.88624,0.135836,15.509,2.97453
715,delete,54.029,-1.0,-1.0,0.0,2.96095
716,search,5567.69,0.88588,0.135893,12.614,2.96095
717,delete,49.91,-1.0,-1.0,0.0,2.94929
718,search,5809.84,0.88543,0.136285,12.635,2.94929
719,delete,539.434,-1.0,-1.0,0.0,2.79039
720,search,5374.68,0.88063,0.1416,12.553,2.79039
721,delete,144.486,-1.0,-1.0,0.0,2.74261
722,search,5579.21,0.88086,0.141401,12.607,2.74261
723,delete,33.329,-1.0,-1.0,0.0,2.73255
724,search,5406.81,0.88053,0.141406,12.537,2.73255
725,delete,173.551,-1.0,-1.0,0.0,2.6806
726,search,5500.03,0.87993,0.141509,12.485,2.6806
727,delete,138.177,-1.0,-1.0,0.0,2.63424
728,search,5448.55,0.87926,0.141842,13.307,2.63424
729,delete,191.987,-1.0,-1.0,0.0,2.58508
730,search,5399.36,0.87744,0.142715,12.887,2.58508
731,delete,134.727,-1.0,-1.0,0.0,2.55171
732,search,5396.81,0.8764,0.144012,12.82,2.55171
733,delete,134.661,-1.0,-1.0,0.0,2.51523
734,search,5192.72,0.87573,0.144294,12.543,2.51523
735,delete,246.512,-1.0,-1.0,0.0,2.43798
736,search,5274.53,0.88056,0.139043,13.034,2.43798
737,delete,198.893,-1.0,-1.0,0.0,2.38472
738,search,5293.73,0.88019,0.139207,12.658,2.38472
739,delete,98.965,-1.0,-1.0,0.0,2.3557
740,search,5294.44,0.88012,0.139088,12.534,2.3557
741,delete,252.644,-1.0,-1.0,0.0,2.27662
742,search,5454.36,0.87942,0.139461,12.395,2.27662
743,delete,287.884,-1.0,-1.0,0.0,2.1817
744,search,5250.82,0.87888,0.139431,12.366,2.1817
745,delete,359.057,-1.0,-1.0,0.0,2.06655
746,search,5256.36,0.87758,0.140345,12.332,2.06655
747,delete,287.877,-1.0,-1.0,0.0,1.9647
748,search,5247.35,0.87613,0.140669,12.345,1.9647
749,delete,100.155,-1.0,-1.0,0.0,1.92874
750,search,5016.19,0.87528,0.141165,13.078,1.92874
751,delete,57.581,-1.0,-1.0,0.0,1.91626
752,search,5102.81,0.87474,0.141216,12.928,1.91626
753,delete,105.528,-1.0,-1.0,0.0,1.88665
754,search,5244.79,0.87417,0.141297,12.608,1.88665
755,delete,67.678,-1.0,-1.0,0.0,1.8708
756,search,4995.93,0.87344,0.141984,12.158,1.8708
757,delete,58.211,-1.0,-1.0,0.0,1.85706
758,search,5181.87,0.8729,0.142188,12.119,1.85706
759,delete,47.603,-1.0,-1.0,0.0,1.84432
760,search,5171.65,0.8727,0.14225,12.313,1.84432
761,delete,73.58,-1.0,-1.0,0.0,1.82521
762,search,5007.22,0.87186,0.142639,12.407,1.82521
763,delete,34.12,-1.0,-1.0,0.0,1.81629
764,search,5116.44,0.87137,0.142805,12.367,1.81629
765,delete,507.637,-1.0,-1.0,0.0,1.65949
766,search,5051.17,0.86984,0.14348,12.158,1.65949
767,delete,506.107,-1.0,-1.0,0.0,1.47454
768,search,4919.41,0.86459,0.146133,7.993,1.47454
769,insert,7.317,-1.0,-1.0,0.0,1.47518
770,search,3853.14,0.8641,0.146356,8.035,1.47518
771,insert,40.869,-1.0,-1.0,0.0,1.48031
772,search,7737.46,0.86422,0.1464,17.543,1.48031
773,insert,115.177,-1.0,-1.0,0.0,1.49027
774,search,4734.72,0.8655,0.145446,1011.18,1.49058
775,insert,62.863,-1.0,-1.0,0.0,1.4999
776,search,4511.01,0.86512,0.146109,10.794,1.4999
777,insert,46.22,-1.0,-1.0,0.0,1.50415
778,search,4483.15,0.86596,0.144971,10.862,1.50415
779,insert,25.008,-1.0,-1.0,0.0,1.50653
780,search,4496.82,0.86624,0.144974,12.443,1.50653
781,insert,12.768,-1.0,-1.0,0.0,1.50737
782,search,4596.66,0.86589,0.14535,10.895,1.50737
783,insert,103.64,-1.0,-1.0,0.0,1.51997
784,search,4570.82,0.86666,0.144712,12.151,1.51997
785,insert,98.292,-1.0,-1.0,0.0,1.53457
786,search,4582.19,0.86936,0.143983,12.563,1.53457
787,insert,46.972,-1.0,-1.0,0.0,1.53844
788,search,4436.64,0.86882,0.144413,11.964,1.53844
789,insert,10.271,-1.0,-1.0,0.0,1.53962
790,search,4532.05,0.86891,0.144455,12.263,1.53962
791,insert,56.065,-1.0,-1.0,0.0,1.54547
792,search,4515.56,0.86907,0.144409,11.744,1.54547
793,insert,3.247,-1.0,-1.0,0.0,1.54575
794,search,4774.92,0.86906,0.144422,11.78,1.54575
795,insert,124.219,-1.0,-1.0,0.0,1.56208
796,search,4661.88,0.8697,0.143874,11.841,1.56208
797,insert,5.75,-1.0,-1.0,0.0,1.56237
798,search,4726.11,0.86928,0.144228,11.698,1.56237
799,insert,7.213,-1.0,-1.0,0.0,1.56269
800,search,4762.04,0.86933,0.144238,12.474,1.56269
801,insert,36.198,-1.0,-1.0,0.0,1.56589
802,search,4700.88,0.86934,0.144384,12.187,1.56589
803,insert,2086.08,-1.0,-1.0,0.0,1.85626
804,search,4893.93,0.87644,0.140297,2137.32,1.85954
805,insert,29.767,-1.0,-1.0,0.0,1.86489
806,search,4796.68,0.87676,0.139667,2044.66,1.86294
807,insert,28.347,-1.0,-1.0,0.0,1.86827
808,search,4829.87,0.8763,0.139742,10.453,1.86827
809,insert,52.813,-1.0,-1.0,0.0,1.87851
810,search,4684.62,0.87699,0.139333,12.125,1.87851
811,insert,64.41,-1.0,-1.0,0.0,1.88905
812,search,4980.87,0.87759,0.138851,11.999,1.88905
813,insert,95.58,-1.0,-1.0,0.0,1.9071
814,search,4981.14,0.87924,0.136944,10.531,1.9071
815,insert,2.012,-1.0,-1.0,0.0,1.9076
816,search,4719.81,0.87928,0.136923,10.654,1.9076
817,insert,146.859,-1.0,-1.0,0.0,1.94059
818,search,5016.45,0.87887,0.137395,11.834,1.94059
819,insert,37.976,-1.0,-1.0,0.0,1.94673
820,search,5042.95,0.87936,0.136751,12.395,1.94673
821,insert,27.529,-1.0,-1.0,0.0,1.95041
822,search,5039.18,0.8793,0.136733,12.916,1.95041
823,insert,75.031,-1.0,-1.0,0.0,1.96298
824,search,5015.98,0.87887,0.136702,12.371,1.96298
825,insert,241.691,-1.0,-1.0,0.0,1.99253
826,search,5031.16,0.87917,0.136564,12.268,1.99253
827,insert,42.984,-1.0,-1.0,0.0,1.99896
828,search,5050.2,0.87879,0.13657,12.23,1.99896
829,insert,1126.19,-1.0,-1.0,0.0,2.16788
830,search,5215.68,0.882,0.134552,2709.73,2.16781
831,insert,73.74,-1.0,-1.0,0.0,2.17931
832,search,5175.52,0.88216,0.134616,11.853,2.17931
833,insert,18.667,-1.0,-1.0,0.0,2.18281
834,search,5005.18,0.88229,0.134498,11.828,2.18281
835,insert,138.155,-1.0,-1.0,0.0,2.20798
836,search,5030.84,0.8829,0.134004,11.912,2.20798
837,insert,45.138,-1.0,-1.0,0.0,2.21628
838,search,5121.45,0.88305,0.134021,11.656,2.21628
839,insert,160.068,-1.0,-1.0,0.0,2.24429
840,search,5053.49,0.88414,0.133175,2077.42,2.24481
841,insert,98.166,-1.0,-1.0,0.0,2.26104
842,search,4985.46,0.88391,0.132993,8.659,2.26104
843,insert,1009.86,-1.0,-1.0,0.0,2.42153
844,search,5211.96,0.88643,0.131608,2844.65,2.42169
845,insert,899.935,-1.0,-1.0,0.0,2.5745
846,search,5341.47,0.88804,0.130712,2811.98,2.57394
847,insert,4.581,-1.0,-1.0,0.0,2.57481
848,search,4490.87,0.8878,0.130893,1681.78,2.57425
849,insert,7.96,-1.0,-1.0,0.0,2.57893
850,search,4458.84,0.88735,0.131249,7.961,2.57893
851,insert,13.601,-1.0,-1.0,0.0,2.58263
852,search,5285.59,0.88742,0.131269,11.834,2.58263
853,insert,55.16,-1.0,-1.0,0.0,2.59048
854,search,5399.2,0.88746,0.131271,11.867,2.59048
855,insert,14.223,-1.0,-1.0,0.0,2.5929
856,search,4878.39,0.88712,0.131528,10.948,2.5929
857,insert,36.285,-1.0,-1.0,0.0,2.59988
858,search,5279.62,0.88739,0.131472,12.577,2.59988
859,insert,73.661,-1.0,-1.0,0.0,2.61329
860,search,5308.67,0.8876,0.131392,12.591,2.61329
861,insert,31.07,-1.0,-1.0,0.0,2.61677
862,search,5265.05,0.88699,0.131793,9.054,2.61677
863,insert,197.026,-1.0,-1.0,0.0,2.64645
864,search,5425.94,0.88519,0.133514,12.371,2.64645
865,insert,33.098,-1.0,-1.0,0.0,2.65107
866,search,5210.81,0.88513,0.133582,12.384,2.65107
867,insert,133.37,-1.0,-1.0,0.0,2.66938
868,search,5195.67,0.88473,0.133805,11.174,2.66938
869,insert,17.825,-1.0,-1.0,0.0,2.67232
870,search,5262.91,0.8848,0.133755,11.975,2.67232
871,insert,118.747,-1.0,-1.0,0.0,2.68899
872,search,5164.23,0.88439,0.134013,11.504,2.68899
873,insert,118.499,-1.0,-1.0,0.0,2.70755
874,search,5380.57,0.88463,0.133954,12.089,2.70755
875,insert,62.373,-1.0,-1.0,0.0,2.71399
876,search,4747.5,0.88468,0.133961,7.897,2.71399
877,insert,2.286,-1.0,-1.0,0.0,2.71499
878,search,4424.94,0.88424,0.134353,8.04,2.71499
879,insert,691.964,-1.0,-1.0,0.0,2.83636
880,search,5473.75,0.88506,0.134079,3421.21,2.83566
881,insert,1214.38,-1.0,-1.0,0.0,3.06275
882,search,5675.83,0.88673,0.13301,4541.31,3.06151
883,insert,1093.8,-1.0,-1.0,0.0,3.26334
884,search,5849.48,0.88986,0.130746,4090.81,3.26281
885,insert,25.147,-1.0,-1.0,0.0,3.26693
886,search,5847.21,0.88991,0.130566,3388.24,3.26724
887,insert,723.721,-1.0,-1.0,0.0,3.42099
888,search,5875.58,0.89071,0.130779,4293.71,3.42124
889,insert,722.376,-1.0,-1.0,0.0,3.60557
890,search,6074.72,0.89243,0.13007,4877.87,3.60723
891,insert,79.219,-1.0,-1.0,0.0,3.61987
892,search,5913.9,0.8924,0.130168,3014.45,3.61916
893,insert,131.396,-1.0,-1.0,0.0,3.64781
894,search,5912.63,0.8927,0.130056,3538.32,3.64516
895,insert,130.193,-1.0,-1.0,0.0,3.6675
896,search,5943.87,0.89235,0.130308,9.403,3.6675
897,delete,86.891,-1.0,-1.0,0.0,3.65521
898,search,5937.36,0.89187,0.13054,8.829,3.65521
899,delete,16.123,-1.0,-1.0,0.0,3.65498
900,search,5873.52,0.89176,0.130647,8.754,3.65498
901,delete,60.3,-1.0,-1.0,0.0,3.64741
902,search,5839.46,0.89083,0.13119,8.753,3.64741
903,delete,70.712,-1.0,-1.0,0.0,3.62754
904,search,5779.23,0.88957,0.13132,8.638,3.62754
905,delete,31.806,-1.0,-1.0,0.0,3.62418
906,search,5634.8,0.88955,0.131258,10.431,3.62418
907,delete,44.043,-1.0,-1.0,0.0,3.62065
908,search,5817.26,0.88899,0.131522,9.36,3.62065
909,delete,60.026,-1.0,-1.0,0.0,3.61659
910,search,5684.07,0.88891,0.131766,8.313,3.61659
911,delete,88.552,-1.0,-1.0,0.0,3.60887
912,search,5854.99,0.88791,0.132469,9.166,3.60887
913,delete,58.165,-1.0,-1.0,0.0,3.6
914,search,5854.82,0.88842,0.132621,9.029,3.6
915,delete,86.736,-1.0,-1.0,0.0,3.58595
916,search,5841.65,0.88754,0.13338,8.928,3.58595
917,delete,20.128,-1.0,-1.0,0.0,3.58574
918,search,5750.84,0.88712,0.133625,5.751,3.58574
919,delete,19.075,-1.0,-1.0,0.0,3.58368
920,search,5615.77,0.88692,0.133694,8.637,3.58368
921,delete,28.899,-1.0,-1.0,0.0,3.57837
922,search,5554.98,0.88649,0.13402,8.922,3.57837
923,delete,72.263,-1.0,-1.0,0.0,3.56558
924,search,5556.02,0.88592,0.134411,8.447,3.56558
925,delete,186.892,-1.0,-1.0,0.0,3.5162
926,search,5574.52,0.88383,0.136458,8.548,3.5162
927,delete,21.586,-1.0,-1.0,0.0,3.51463
928,search,5421.46,0.88295,0.137095,8.21,3.51463
929,delete,45.637,-1.0,-1.0,0.0,3.51001
930,search,5632.87,0.88294,0.136991,9.38,3.51001
931,delete,626.369,-1.0,-1.0,0.0,3.37267
932,search,5262,0.88024,0.139908,6.419,3.37267
933,delete,32.753,-1.0,-1.0,0.0,3.35932
934,search,5261.25,0.87985,0.140319,9.002,3.35932
935,delete,31.753,-1.0,-1.0,0.0,3.35205
936,search,5302.32,0.87976,0.140327,8.953,3.35205
937,delete,51.074,-1.0,-1.0,0.0,3.33867
938,search,5218.61,0.87893,0.140567,5.848,3.33867
939,delete,117.295,-1.0,-1.0,0.0,3.30522
940,search,5070.9,0.87706,0.142577,8.852,3.30522
941,delete,60.748,-1.0,-1.0,0.0,3.29361
942,search,5206.34,0.87589,0.143312,8.685,3.29361
943,delete,5.965,-1.0,-1.0,0.0,3.29276
944,search,5089.78,0.87528,0.143644,8.911,3.29276
945,delete,147.901,-1.0,-1.0,0.0,3.24265
946,search,5073.63,0.87498,0.143788,8.754,3.24265
947,delete,40.197,-1.0,-1.0,0.0,3.23709
948,search,5135.96,0.87428,0.144476,8.825,3.23709
949,delete,62.855,-1.0,-1.0,0.0,3.2194
950,search,5005.22,0.87388,0.145077,9.451,3.2194
951,delete,62.847,-1.0,-1.0,0.0,3.19959
952,search,5045.04,0.87333,0.145234,9.064,3.19959
953,delete,76.023,-1.0,-1.0,0.0,3.18954
954,search,5010.29,0.87256,0.145546,9.795,3.18954
955,delete,31.639,-1.0,-1.0,0.0,3.18065
956,search,5080.68,0.87286,0.14535,9.53,3.18065
957,delete,463.486,-1.0,-1.0,0.0,3.06202
958,search,5028.17,0.8711,0.146812,9.32,3.06202
959,delete,77.104,-1.0,-1.0,0.0,3.04476
960,search,5017.82,0.86986,0.147618,9.076,3.04476
961,delete,48.441,-1.0,-1.0,0.0,3.03563
962,search,4927.94,0.86954,0.147887,6.084,3.03563
963,delete,100.413,-1.0,-1.0,0.0,2.99043
964,search,4047.98,0.8673,0.148951,5.504,2.99043
965,delete,51.202,-1.0,-1.0,0.0,2.96299
966,search,4047.5,0.86673,0.149177,5.397,2.96299
967,delete,37.06,-1.0,-1.0,0.0,2.94278
968,search,4020.02,0.86638,0.149376,5.483,2.94278
969,delete,48.187,-1.0,-1.0,0.0,2.91184
970,search,3979.33,0.86513,0.149958,5.448,2.91184
971,delete,224.282,-1.0,-1.0,0.0,2.78632
972,search,3896.36,0.86315,0.151453,5.555,2.78632
973,delete,194.742,-1.0,-1.0,0.0,2.66581
974,search,4672.31,0.86071,0.153874,7.428,2.66581
975,delete,128.406,-1.0,-1.0,0.0,2.59885
976,search,4445.22,0.85621,0.157798,7.669,2.59885
977,delete,74.889,-1.0,-1.0,0.0,2.56284
978,search,4440.25,0.85586,0.157831,10.214,2.56284
979,delete,29.839,-1.0,-1.0,0.0,2.55741
980,search,4432.47,0.85496,0.15842,9.554,2.55741
981,delete,182.804,-1.0,-1.0,0.0,2.50316
982,search,4552.03,0.85404,0.158745,9.578,2.50316
983,delete,71.322,-1.0,-1.0,0.0,2.48808
984,search,4427.2,0.8536,0.159241,9.359,2.48808
