step_num,step_type,latency_ms,recall_mean,recall_std_dev,mainteance_ms,index_mem_gb
178,search,47828.9,0.97282,0.0574753,99.528,1.82037
179,delete,333.683,-1.0,-1.0,0.0,1.71742
180,search,47552.2,0.97152,0.0592729,100.448,1.71742
181,delete,66.003,-1.0,-1.0,0.0,1.70467
182,search,39909.9,0.97141,0.0593485,95.321,1.70467
183,delete,183.266,-1.0,-1.0,0.0,1.63303
184,search,46210.6,0.969,0.0620927,93.357,1.63303
185,delete,21.7,-1.0,-1.0,0.0,1.62927
186,search,45334.4,0.96895,0.0622347,99.5,1.62927
187,delete,249.353,-1.0,-1.0,0.0,1.54601
188,search,45254.6,0.97058,0.060474,100,1.54601
189,delete,29.596,-1.0,-1.0,0.0,1.54291
190,search,45044.4,0.97052,0.0605272,95.938,1.54291
191,delete,8.596,-1.0,-1.0,0.0,1.54152
192,search,42978.5,0.97054,0.0604697,93.578,1.54152
193,delete,96.44,-1.0,-1.0,0.0,1.51376
194,search,45938.5,0.96992,0.0611991,100.14,1.51376
195,delete,86.478,-1.0,-1.0,0.0,1.49775
196,search,46168.6,0.96945,0.0614333,99.687,1.49775
197,delete,81.924,-1.0,-1.0,0.0,1.48648
198,search,46152.7,0.96933,0.0615037,97.671,1.48648
199,delete,31.306,-1.0,-1.0,0.0,1.48214
200,search,44959,0.9692,0.0616903,93.334,1.48214
201,delete,10.808,-1.0,-1.0,0.0,1.47922
202,search,42579.1,0.96918,0.0616643,96.173,1.47922
203,delete,38.911,-1.0,-1.0,0.0,1.47295
204,search,44968.5,0.96917,0.0618432,99.587,1.47295
205,delete,63.185,-1.0,-1.0,0.0,1.46429
206,search,44950.9,0.96918,0.0617454,98.93,1.46429
207,delete,89.908,-1.0,-1.0,0.0,1.4455
208,search,40992.5,0.9692,0.0615604,92.393,1.4455
209,delete,27.98,-1.0,-1.0,0.0,1.43658
210,search,46925.7,0.96915,0.0616568,98.977,1.43658
211,delete,27.568,-1.0,-1.0,0.0,1.4326
212,search,44245.7,0.96899,0.0618995,100.173,1.4326
213,delete,49.308,-1.0,-1.0,0.0,1.42486
214,search,45737,0.96883,0.0621111,98.873,1.42486
215,delete,437.63,-1.0,-1.0,0.0,1.26778
216,search,46182.6,0.96734,0.0638725,94.82,1.26778
217,delete,282.346,-1.0,-1.0,0.0,1.16504
218,search,46499.6,0.96587,0.0657298,94.542,1.16504
219,delete,47.356,-1.0,-1.0,0.0,1.15448
220,search,41070.8,0.96551,0.0662127,98.867,1.15448
221,delete,304.342,-1.0,-1.0,0.0,1.05495
222,search,44396.1,0.96588,0.0658488,99.76,1.05495
223,delete,40.401,-1.0,-1.0,0.0,1.04851
224,search,41418.6,0.96542,0.0664561,92.5,1.04851
225,delete,10.4,-1.0,-1.0,0.0,1.04571
226,search,48016.6,0.9653,0.0667129,95.004,1.04571
227,delete,12.163,-1.0,-1.0,0.0,1.04379
228,search,43833.9,0.96527,0.0667462,101.667,1.04379
229,delete,66.79,-1.0,-1.0,0.0,1.03283
230,search,46768.6,0.9647,0.0669362,100.895,1.03283
231,delete,37.178,-1.0,-1.0,0.0,1.02685
232,search,44791.5,0.96453,0.0671244,95.885,1.02685
233,delete,13.162,-1.0,-1.0,0.0,1.02417
234,search,42046.8,0.96435,0.0671891,93.687,1.02417
235,delete,14.466,-1.0,-1.0,0.0,1.02058
236,search,46180.7,0.96436,0.0671891,101.457,1.02058
237,delete,352.686,-1.0,-1.0,0.0,0.910679
238,search,45705.5,0.96379,0.0683987,100.526,0.910679
239,delete,56.354,-1.0,-1.0,0.0,0.898169
240,search,44704.5,0.96322,0.0688468,95.675,0.898169
241,delete,18.879,-1.0,-1.0,0.0,0.894298
242,search,42921.1,0.96317,0.0689725,93.777,0.894298
243,delete,40.906,-1.0,-1.0,0.0,0.884516
244,search,43429.9,0.96248,0.0698042,101.425,0.884516
245,delete,40.37,-1.0,-1.0,0.0,0.879084
246,search,45589.7,0.9623,0.0699525,100.17,0.879084
247,delete,13.3,-1.0,-1.0,0.0,0.877764
248,search,46097.8,0.9622,0.069999,95.793,0.877764
249,delete,20.973,-1.0,-1.0,0.0,0.873799
250,search,45648.7,0.96206,0.0702492,93.506,0.873799
251,delete,316.283,-1.0,-1.0,0.0,0.758317
252,search,43881.1,0.962,0.069978,100.371,0.758317
253,delete,84.264,-1.0,-1.0,0.0,0.743387
254,search,43982,0.96163,0.070281,99.905,0.743387
255,delete,88.112,-1.0,-1.0,0.0,0.724221
256,search,46118.5,0.96034,0.0716744,96.78,0.724221
257,insert,28.775,-1.0,-1.0,0.0,0.725929
258,search,45826.2,0.96033,0.0716393,93.585,0.725929
259,insert,75.955,-1.0,-1.0,0.0,0.732452
260,search,43702.3,0.96063,0.0715502,556.136,0.732482
261,insert,9.727,-1.0,-1.0,0.0,0.732971
262,search,45614.8,0.96076,0.0714364,101.135,0.732971
263,insert,436.32,-1.0,-1.0,0.0,0.772987
264,search,44422.3,0.9625,0.0698888,680.705,0.77345
265,insert,161.7,-1.0,-1.0,0.0,0.792564
266,search,41151.5,0.96411,0.0680986,612.149,0.792599
267,insert,97.201,-1.0,-1.0,0.0,0.803289
268,search,45527.3,0.96446,0.0675497,646.664,0.803533
269,insert,997.968,-1.0,-1.0,0.0,0.898864
270,search,46676.1,0.96575,0.0661569,1110.08,0.898462
271,insert,13.314,-1.0,-1.0,0.0,0.899921
272,search,45845.7,0.96555,0.0665912,907.718,0.899796
273,insert,69.348,-1.0,-1.0,0.0,0.907798
274,search,45874,0.96518,0.0668003,786.922,0.907806
275,insert,1399.95,-1.0,-1.0,0.0,1.06385
276,search,42379.1,0.9662,0.0656944,2410.53,1.06356
277,insert,117.428,-1.0,-1.0,0.0,1.07516
278,search,48260.9,0.96643,0.0655468,1257.04,1.07514
279,insert,91.76,-1.0,-1.0,0.0,1.08375
280,search,47385.9,0.96645,0.065664,895.679,1.08389
281,insert,1014.7,-1.0,-1.0,0.0,1.20857
282,search,48567,0.96762,0.0642821,1520.85,1.20871
283,insert,1448.68,-1.0,-1.0,0.0,1.38951
284,search,50101.5,0.96954,0.0613204,3415.98,1.38894
285,insert,39.744,-1.0,-1.0,0.0,1.3944
286,search,50470.5,0.96983,0.0612793,2166.39,1.39397
287,insert,157.815,-1.0,-1.0,0.0,1.40931
288,search,51165.7,0.97002,0.061118,1318.8,1.40939
289,insert,1245.85,-1.0,-1.0,0.0,1.54123
290,search,46749.8,0.97101,0.0602915,2214.29,1.54109
291,insert,91.542,-1.0,-1.0,0.0,1.55107
292,search,51079.1,0.97107,0.0603361,1655.28,1.55017
293,insert,64.156,-1.0,-1.0,0.0,1.55836
294,search,49763.3,0.97116,0.0603533,1349.02,1.55867
295,insert,802.419,-1.0,-1.0,0.0,1.64895
296,search,52163.4,0.9718,0.059658,1855.32,1.64769
297,insert,16.701,-1.0,-1.0,0.0,1.64975
298,search,51297.5,0.97152,0.0599441,1471.45,1.65015
299,insert,243.725,-1.0,-1.0,0.0,1.67582
300,search,52293.7,0.97301,0.0581291,1439.4,1.67535
301,insert,1958.71,-1.0,-1.0,0.0,1.92926
302,search,52722.5,0.97937,0.0501553,9517.4,1.92937
303,insert,175.869,-1.0,-1.0,0.0,1.95048
304,search,56325.8,0.97915,0.0506427,5587.41,1.95031
305,insert,1226.01,-1.0,-1.0,0.0,2.11169
306,search,55919.5,0.97917,0.0506267,5253.28,2.11234
307,insert,142.412,-1.0,-1.0,0.0,2.12458
308,search,56281.6,0.97936,0.0502403,2955.17,2.12447
309,insert,36.869,-1.0,-1.0,0.0,2.12738
310,search,52357.2,0.97958,0.050034,2019.22,2.12809
311,insert,94.537,-1.0,-1.0,0.0,2.13575
312,search,57777,0.97963,0.050025,1751.14,2.13554
313,insert,226.521,-1.0,-1.0,0.0,2.15331
314,search,56996.3,0.97973,0.0497817,1780.44,2.15346
315,insert,24.795,-1.0,-1.0,0.0,2.15499
316,search,57832.8,0.97967,0.0499607,1642.48,2.1549
317,insert,223.474,-1.0,-1.0,0.0,2.1722
318,search,58372.7,0.97985,0.0499936,1716.14,2.1721
319,insert,2170.75,-1.0,-1.0,0.0,2.38896
320,search,58311.1,0.98095,0.0482529,13772.1,2.38966
321,insert,170.587,-1.0,-1.0,0.0,2.40691
322,search,57174.5,0.98152,0.047651,6119.99,2.40697
323,insert,415.353,-1.0,-1.0,0.0,2.45297
324,search,61557.1,0.98174,0.0475498,4148.58,2.45253
325,insert,3190.13,-1.0,-1.0,0.0,2.66782
326,search,62837.9,0.98259,0.0467781,8161.84,2.66587
327,insert,313.08,-1.0,-1.0,0.0,2.69634
328,search,62670.4,0.98284,0.0465157,5978.04,2.69729
329,insert,33.606,-1.0,-1.0,0.0,2.70057
330,search,59183.9,0.98301,0.0460707,3229,2.7012
331,insert,180.27,-1.0,-1.0,0.0,2.71929
332,search,59201.7,0.98316,0.0458985,2539.1,2.71942
333,insert,4.696,-1.0,-1.0,0.0,2.72008
334,search,60260.8,0.9832,0.0458696,2014.68,2.71992
335,insert,176.962,-1.0,-1.0,0.0,2.73682
336,search,66724.5,0.98329,0.0458031,2465.07,2.73709
337,insert,88.737,-1.0,-1.0,0.0,2.74519
338,search,65475.8,0.98331,0.0457887,2120.8,2.74517
339,insert,218.945,-1.0,-1.0,0.0,2.76356
340,search,67689.1,0.98345,0.0455996,2305.57,2.76398
341,insert,32.414,-1.0,-1.0,0.0,2.76749
342,search,60456.6,0.98351,0.0454904,2073.42,2.76748
343,insert,152.495,-1.0,-1.0,0.0,2.78261
344,search,65260.8,0.98347,0.0457173,2217.48,2.78256
345,insert,166.077,-1.0,-1.0,0.0,2.79996
346,search,65432.6,0.98351,0.0456222,2305.09,2.79996
347,insert,1696.33,-1.0,-1.0,0.0,3.00093
348,search,68163.8,0.98394,0.0447218,19666.5,3.00085
349,insert,184.923,-1.0,-1.0,0.0,3.02128
350,search,67997.7,0.98399,0.0446416,6377.1,3.02092
351,insert,1516.47,-1.0,-1.0,0.0,3.20385
352,search,67522.3,0.98453,0.0439062,12689.3,3.201
353,insert,238.252,-1.0,-1.0,0.0,3.21996
354,search,69893.4,0.98481,0.0435027,5597.28,3.22193
355,insert,1419.99,-1.0,-1.0,0.0,3.3814
356,search,73342.8,0.98512,0.0429029,15073.5,3.38202
357,insert,106.146,-1.0,-1.0,0.0,3.39019
358,search,74980.6,0.98535,0.042762,6562.54,3.39055
359,insert,69.659,-1.0,-1.0,0.0,3.39587
360,search,68999.3,0.98545,0.0426787,3534.42,3.39619
361,insert,378.159,-1.0,-1.0,0.0,3.42428
362,search,75475.9,0.98567,0.0417345,3340.68,3.42379
363,insert,88.462,-1.0,-1.0,0.0,3.42924
364,search,66980.6,0.98575,0.0415224,2878.52,3.42973
365,insert,351.991,-1.0,-1.0,0.0,3.45594
366,search,75568.2,0.98586,0.0413081,3056.32,3.45568
367,insert,161.485,-1.0,-1.0,0.0,3.46878
368,search,74669.2,0.98589,0.0412574,3099.66,3.46873
369,insert,396.492,-1.0,-1.0,0.0,3.49719
370,search,71884.2,0.98599,0.041073,3786.27,3.49689
371,insert,51.725,-1.0,-1.0,0.0,3.50075
372,search,70564.8,0.9861,0.0408787,3079.46,3.50026
373,insert,238.402,-1.0,-1.0,0.0,3.51779
374,search,77344.9,0.98618,0.0407568,3084.27,3.51781
375,insert,188.565,-1.0,-1.0,0.0,3.53015
376,search,73126.3,0.98616,0.0407268,3109.33,3.53013
377,insert,312.745,-1.0,-1.0,0.0,3.55791
378,search,76789,0.98627,0.0405063,3879.22,3.55712
379,insert,27.963,-1.0,-1.0,0.0,3.5593
380,search,71905.1,0.98627,0.040531,3206.3,3.55976
381,insert,105.372,-1.0,-1.0,0.0,3.56864
382,search,72194.8,0.98629,0.040536,2971.52,3.56866
383,insert,146.172,-1.0,-1.0,0.0,3.57877
384,search,72722.3,0.9863,0.0404791,2957.77,3.57894
385,delete,13.684,-1.0,-1.0,0.0,3.57838
386,search,71487.8,0.98636,0.0404234,2839.78,3.5784
387,delete,22.945,-1.0,-1.0,0.0,3.57579
388,search,72022.2,0.98637,0.0403916,188.093,3.57579
389,delete,51.231,-1.0,-1.0,0.0,3.57468
390,search,72543.2,0.98635,0.040407,2771.9,3.5747
391,delete,92.781,-1.0,-1.0,0.0,3.5539
392,search,69420,0.98626,0.0405388,2748.19,3.5539
393,delete,40.042,-1.0,-1.0,0.0,3.55111
394,search,71680.3,0.98625,0.04057,2751.63,3.55114
395,delete,20.835,-1.0,-1.0,0.0,3.5443
396,search,71646.4,0.98618,0.0406339,189.189,3.5443
397,delete,225.515,-1.0,-1.0,0.0,3.50938
398,search,70229.8,0.98617,0.04067,186.103,3.50938
399,delete,20.535,-1.0,-1.0,0.0,3.50836
400,search,67042.2,0.98614,0.0406932,185.884,3.50836
401,delete,43.768,-1.0,-1.0,0.0,3.50386
402,search,67994.4,0.98621,0.0405815,183.904,3.50386
403,delete,433.541,-1.0,-1.0,0.0,3.41821
404,search,70511.3,0.98619,0.0406015,2568.13,3.41818
405,delete,78.297,-1.0,-1.0,0.0,3.40782
406,search,70541.9,0.98639,0.0404451,2556.65,3.4078
407,delete,109.285,-1.0,-1.0,0.0,3.37944
408,search,71604.5,0.98643,0.0403852,188.803,3.37944
409,delete,348.507,-1.0,-1.0,0.0,3.2964
410,search,70318.8,0.98638,0.0405075,187.179,3.2964
411,delete,429.384,-1.0,-1.0,0.0,3.22488
412,search,72133,0.98596,0.0412202,186.282,3.22488
413,delete,61.846,-1.0,-1.0,0.0,3.21929
414,search,67592.5,0.98593,0.0411993,186.746,3.21929
415,delete,157.222,-1.0,-1.0,0.0,3.19775
416,search,66615.7,0.9859,0.0413176,183.176,3.19775
417,delete,356.312,-1.0,-1.0,0.0,3.13236
418,search,70359.1,0.98615,0.0407588,2298.62,3.13234
419,delete,38.154,-1.0,-1.0,0.0,3.12743
420,search,70228.1,0.98609,0.0408626,186.187,3.12743
421,delete,56.083,-1.0,-1.0,0.0,3.11795
422,search,73165.4,0.98605,0.040994,187.701,3.11795
423,delete,291.116,-1.0,-1.0,0.0,3.05307
424,search,70839.4,0.98619,0.0408471,184.896,3.05307
425,delete,66.929,-1.0,-1.0,0.0,3.04774
426,search,67613.8,0.98619,0.0408716,185.496,3.04774
427,delete,158.837,-1.0,-1.0,0.0,3.03348
428,search,72295.7,0.98603,0.0410867,186.489,3.03348
429,delete,670.898,-1.0,-1.0,0.0,2.8822
430,search,72217.2,0.98434,0.0435774,188.16,2.8822
431,delete,177.021,-1.0,-1.0,0.0,2.84579
432,search,69119.7,0.9842,0.0438258,184.571,2.84579
433,delete,362.485,-1.0,-1.0,0.0,2.76759
434,search,69794.3,0.9842,0.0437573,188.563,2.76759
435,delete,257.841,-1.0,-1.0,0.0,2.72024
436,search,68062.6,0.98398,0.0441998,184.862,2.72024
437,delete,41.78,-1.0,-1.0,0.0,2.71505
438,search,71986.5,0.98397,0.0442512,187.976,2.71505
439,delete,228.465,-1.0,-1.0,0.0,2.65955
440,search,70031.7,0.98388,0.0443185,183.662,2.65955
441,delete,112.115,-1.0,-1.0,0.0,2.64601
442,search,70552.9,0.98389,0.0444699,188.682,2.64601
443,delete,70.882,-1.0,-1.0,0.0,2.63225
444,search,70215,0.98407,0.0441971,185.005,2.63225
445,delete,122.116,-1.0,-1.0,0.0,2.61664
446,search,70095.2,0.98389,0.0444924,188.262,2.61664
447,delete,631.239,-1.0,-1.0,0.0,2.46555
448,search,70265.4,0.98335,0.045254,187.21,2.46555
449,delete,116.992,-1.0,-1.0,0.0,2.4492
450,search,70560.3,0.98332,0.0452998,189.092,2.4492
451,delete,229.277,-1.0,-1.0,0.0,2.40589
452,search,69712.3,0.98302,0.0458232,186.742,2.40589
453,delete,535.491,-1.0,-1.0,0.0,2.28542
454,search,69868.4,0.98257,0.046383,187.857,2.28542
455,delete,131.822,-1.0,-1.0,0.0,2.2673
456,search,70824.1,0.98255,0.0462691,185.52,2.2673
457,delete,27.085,-1.0,-1.0,0.0,2.26416
458,search,70275.7,0.98253,0.0463896,189.185,2.26416
459,delete,114.657,-1.0,-1.0,0.0,2.24573
460,search,66448.5,0.98264,0.0462694,184.647,2.24573
461,delete,23.932,-1.0,-1.0,0.0,2.24374
462,search,70375.9,0.98267,0.0462248,188.002,2.24374
463,delete,141.515,-1.0,-1.0,0.0,2.22115
464,search,70002.9,0.98276,0.0459909,184.5,2.22115
465,delete,69.314,-1.0,-1.0,0.0,2.20906
466,search,71015.3,0.98268,0.0460462,188.338,2.20906
467,delete,96.257,-1.0,-1.0,0.0,2.19706
468,search,70798.3,0.9826,0.0461671,190.199,2.19706
469,delete,58.408,-1.0,-1.0,0.0,2.18666
470,search,76713.2,0.9826,0.0462321,187.945,2.18666
471,delete,256.303,-1.0,-1.0,0.0,2.13065
472,search,71970.2,0.98258,0.0464394,188.349,2.13065
473,delete,287.138,-1.0,-1.0,0.0,2.07942
474,search,70284.7,0.98246,0.0465461,188.443,2.07942
475,delete,720.303,-1.0,-1.0,0.0,1.89012
476,search,69603.7,0.98211,0.0466411,189.918,1.89012
477,delete,156.425,-1.0,-1.0,0.0,1.86599
478,search,68697.6,0.98214,0.0465508,190.283,1.86599
479,delete,421.193,-1.0,-1.0,0.0,1.77478
480,search,68674.1,0.98142,0.0477183,185.261,1.77478
481,delete,164.322,-1.0,-1.0,0.0,1.75333
482,search,68791.1,0.98128,0.0477472,188.763,1.75333
483,delete,545.387,-1.0,-1.0,0.0,1.62266
484,search,69585.5,0.98078,0.0486506,185.647,1.62266
485,delete,91.262,-1.0,-1.0,0.0,1.61317
486,search,68824.5,0.98068,0.0488985,188.741,1.61317
