num_search_workers,step_num,step_type,search_latency_ms,worker_partition_size,worker_scan_throughput,recall_mean,recall_std_dev,gt_scan_mean,gt_scan_dev,mainteance_ms,index_mem_gb,num_partitions,num_vectors
1,2,search,3041.02,37.5515,2.35049,0.8551,0.130106,-1.0,-1.0,6.569,0.0184881,1000,38806
1,3,insert,12.216,-1.0,-1.0,-1.0,-1.0,13.346,0.022655,996,49334
1,4,search,3219.15,63.4255,1.99793,0.86686,0.128427,-1.0,-1.0,17.589,0.0226615,993,49334
1,5,insert,18.915,-1.0,-1.0,-1.0,-1.0,161.53,0.033017,984,73557
1,6,search,4124.28,173.596,1.72628,0.92515,0.103785,-1.0,-1.0,121.338,0.0331618,986,73557
1,7,insert,22.396,-1.0,-1.0,-1.0,-1.0,121.051,0.0426658,987,95766
1,8,search,4544.66,220.032,1.52979,0.92462,0.103689,-1.0,-1.0,89.651,0.0428151,991,95766
1,9,insert,4.503,-1.0,-1.0,-1.0,-1.0,74.201,0.0445618,991,100025
1,10,search,4570.37,226.619,1.59938,0.92565,0.101549,-1.0,-1.0,80.666,0.0446017,994,100025
1,11,insert,8.797,-1.0,-1.0,-1.0,-1.0,78.762,0.0498511,995,111417
1,12,search,4870.43,261.637,1.48005,0.92608,0.101825,-1.0,-1.0,22.111,0.0498866,996,111417
1,13,insert,25.643,-1.0,-1.0,-1.0,-1.0,7.968,0.0611449,997,137139
1,14,search,5269.66,299.297,1.29259,0.92196,0.104759,-1.0,-1.0,15.705,0.0611514,999,137139
1,15,insert,15.116,-1.0,-1.0,-1.0,-1.0,6.531,0.0699051,999,156710
1,16,search,5533.3,330.607,1.22835,0.92003,0.105131,-1.0,-1.0,21.036,0.06991,1003,156710
1,17,insert,5.158,-1.0,-1.0,-1.0,-1.0,8.72,0.0717831,1004,161773
1,18,search,5637.13,338.418,1.16719,0.92029,0.105277,-1.0,-1.0,6.641,0.0717831,1004,161773
1,19,insert,30.59,-1.0,-1.0,-1.0,-1.0,10.387,0.0787456,1006,177161
1,20,search,5925.42,373.957,1.17113,0.92341,0.102841,-1.0,-1.0,9.065,0.0787456,1006,177161
1,21,insert,332.691,-1.0,-1.0,-1.0,-1.0,162.922,0.200847,1051,448898
1,22,search,9672.62,768.462,0.974077,0.91039,0.107984,-1.0,-1.0,39.3,0.200845,1061,448898
1,23,insert,385.399,-1.0,-1.0,-1.0,-1.0,251.556,0.328422,1116,733493
1,24,search,12577.6,1064.04,0.900795,0.90613,0.110085,-1.0,-1.0,72.28,0.328846,1129,733493
1,25,insert,39.546,-1.0,-1.0,-1.0,-1.0,22.684,0.345771,1133,777443
1,26,search,9218.54,1068.79,1.36891,0.9063,0.110352,-1.0,-1.0,24.831,0.345966,1137,777443
1,27,insert,26.449,-1.0,-1.0,-1.0,-1.0,20.158,0.357754,1140,805394
1,28,search,9415.66,1079.21,1.27462,0.90756,0.109157,-1.0,-1.0,9.438,0.357754,1140,805394
1,29,insert,53.934,-1.0,-1.0,-1.0,-1.0,59.476,0.385616,1153,866391
1,30,search,9687.31,1130.84,1.26147,0.90884,0.109052,-1.0,-1.0,37.249,0.385713,1157,866391
1,31,insert,499.712,-1.0,-1.0,-1.0,-1.0,316.025,0.554314,1222,1239816
1,32,search,11999.8,1403.7,1.23337,0.9035,0.113402,-1.0,-1.0,40.458,0.554578,1229,1239816
1,33,insert,45.495,-1.0,-1.0,-1.0,-1.0,26.435,0.575056,1233,1291211
1,34,search,12195.2,1430.14,1.33286,0.9036,0.113131,-1.0,-1.0,21.768,0.575285,1235,1291211
1,35,insert,42.954,-1.0,-1.0,-1.0,-1.0,31.873,0.586476,1241,1324978
1,36,search,12528.4,1457.45,1.20186,0.90569,0.111542,-1.0,-1.0,9.11,0.586476,1241,1324978
1,37,insert,42.945,-1.0,-1.0,-1.0,-1.0,39.799,0.606427,1248,1371885
1,38,search,12661.1,1480.18,1.19221,0.90461,0.112684,-1.0,-1.0,17.839,0.606427,1249,1371885
1,39,insert,9.151,-1.0,-1.0,-1.0,-1.0,12.12,0.608926,1250,1379335
1,40,search,12711.8,1482.08,1.23777,0.90496,0.112945,-1.0,-1.0,18.692,0.608925,1251,1379335
1,41,insert,53.392,-1.0,-1.0,-1.0,-1.0,31.297,0.624188,1256,1413312
1,42,search,12893,1502.65,1.33865,0.90518,0.112837,-1.0,-1.0,12.926,0.624188,1257,1413312
1,43,insert,10.728,-1.0,-1.0,-1.0,-1.0,9.036,0.627895,1257,1423411
1,44,search,13007.2,1513.1,1.30939,0.90522,0.112906,-1.0,-1.0,10.922,0.627895,1257,1423411
1,45,insert,212.004,-1.0,-1.0,-1.0,-1.0,34.05,0.644498,1265,1457559
1,46,search,13126.9,1526.57,1.20765,0.90558,0.111887,-1.0,-1.0,9.265,0.644498,1265,1457559
1,47,insert,270.324,-1.0,-1.0,-1.0,-1.0,257.348,0.749159,1302,1688593
1,48,search,14267,1647.21,1.16508,0.90715,0.111944,-1.0,-1.0,87.88,0.74928,1312,1688593
1,49,insert,41.69,-1.0,-1.0,-1.0,-1.0,32.611,0.764772,1316,1723505
1,50,search,14421.7,1652.59,1.25374,0.90783,0.111678,-1.0,-1.0,36.094,0.764799,1320,1723505
1,51,insert,340.488,-1.0,-1.0,-1.0,-1.0,267.538,0.904316,1368,2035040
1,52,search,16192,1816.7,1.1727,0.91084,0.110713,-1.0,-1.0,37.51,0.904316,1373,2035040
1,53,insert,40.587,-1.0,-1.0,-1.0,-1.0,27.702,0.92232,1377,2078341
1,54,search,16424.8,1835.53,1.05095,0.91104,0.110612,-1.0,-1.0,21.08,0.92246,1378,2078341
1,55,insert,376.04,-1.0,-1.0,-1.0,-1.0,343.893,1.06819,1428,2399905
1,56,search,18190.4,2005.34,1.13022,0.91146,0.113147,-1.0,-1.0,110.494,1.06853,1446,2399905
1,57,insert,24.763,-1.0,-1.0,-1.0,-1.0,10.311,1.0757,1446,2419836
1,58,search,18239.1,1975.18,1.18929,0.91027,0.114083,-1.0,-1.0,38.572,1.07571,1449,2419836
1,59,insert,223.012,-1.0,-1.0,-1.0,-1.0,153.288,1.17443,1467,2643083
1,60,search,18895.6,2046.33,1.1691,0.90396,0.121349,-1.0,-1.0,48.185,1.17467,1473,2643083
1,61,insert,11.389,-1.0,-1.0,-1.0,-1.0,18.057,1.17897,1475,2653064
1,62,search,18868.6,2034.29,1.09455,0.90343,0.122239,-1.0,-1.0,33.74,1.17897,1477,2653064
1,63,insert,3.327,-1.0,-1.0,-1.0,-1.0,10.78,1.18007,1477,2656118
1,64,search,18872.5,2035.01,1.11813,0.90337,0.122128,-1.0,-1.0,10.967,1.18007,1477,2656118
1,65,insert,74.924,-1.0,-1.0,-1.0,-1.0,104.973,1.2077,1498,2723424
1,66,search,19248.3,2046.74,1.09577,0.90431,0.120908,-1.0,-1.0,13.283,1.2077,1498,2723424
1,67,insert,47.134,-1.0,-1.0,-1.0,-1.0,85.911,1.22905,1510,2769021
1,68,search,19692.9,2069.1,1.04242,0.90574,0.119845,-1.0,-1.0,29.403,1.22908,1513,2769021
1,69,insert,74.313,-1.0,-1.0,-1.0,-1.0,86.767,1.25251,1526,2821777
1,70,search,19884.3,2076.75,1.16115,0.90762,0.118339,-1.0,-1.0,24.1,1.25252,1528,2821777
1,71,insert,16.359,-1.0,-1.0,-1.0,-1.0,11.324,1.25746,1528,2834921
1,72,search,20108.4,2086.32,1.16793,0.90859,0.11757,-1.0,-1.0,11.825,1.25746,1528,2834921
1,73,insert,11.288,-1.0,-1.0,-1.0,-1.0,18.508,1.26103,1529,2842044
1,74,search,20038.5,2089.51,1.22707,0.90865,0.117458,-1.0,-1.0,11.755,1.26103,1529,2842044
1,75,insert,21.897,-1.0,-1.0,-1.0,-1.0,22.823,1.26745,1531,2858890
1,76,search,20081.6,2099.23,1.16853,0.90883,0.117172,-1.0,-1.0,11.751,1.26745,1531,2858890
1,77,insert,32.323,-1.0,-1.0,-1.0,-1.0,17.737,1.27654,1532,2882818
1,78,search,20165.7,2109.99,1.15245,0.90837,0.117274,-1.0,-1.0,11.78,1.27654,1532,2882818
1,79,insert,496.959,-1.0,-1.0,-1.0,-1.0,15.973,1.306,1533,2947806
1,80,search,20489,2147.08,1.14943,0.90817,0.117139,-1.0,-1.0,13.549,1.306,1533,2947806
1,81,insert,45.492,-1.0,-1.0,-1.0,-1.0,19.005,1.31888,1534,2976895
1,82,search,20712.6,2161.9,1.08715,0.90956,0.115938,-1.0,-1.0,20.492,1.31888,1535,2976895
1,83,insert,23.294,-1.0,-1.0,-1.0,-1.0,42.008,1.32482,1539,2990682
1,84,search,20862.9,2161.48,1.06221,0.90964,0.115826,-1.0,-1.0,11.871,1.32482,1539,2990682
1,85,insert,40.832,-1.0,-1.0,-1.0,-1.0,59.913,1.33944,1548,3025613
1,86,search,20941.7,2163.01,1.11224,0.9107,0.114971,-1.0,-1.0,26.67,1.3396,1550,3025613
1,87,insert,589.157,-1.0,-1.0,-1.0,-1.0,694.865,1.54209,1653,3468632
1,88,search,23208.7,2295.57,1.16528,0.91363,0.11126,-1.0,-1.0,105.548,1.54266,1668,3468632
1,89,insert,384.214,-1.0,-1.0,-1.0,-1.0,467.021,1.7034,1743,3831692
1,90,search,25344.1,2383.57,1.05045,0.9182,0.106233,-1.0,-1.0,113.544,1.70406,1754,3831692
1,91,insert,33.999,-1.0,-1.0,-1.0,-1.0,45.218,1.71379,1759,3864067
1,92,search,25686.5,2375.4,1.0641,0.91838,0.10623,-1.0,-1.0,18.872,1.71379,1759,3864067
1,93,insert,301.532,-1.0,-1.0,-1.0,-1.0,281.691,1.81925,1800,4103827
1,94,search,27210.3,2434.02,1.06267,0.9187,0.105629,-1.0,-1.0,55.701,1.81954,1806,4103827
1,95,insert,18.538,-1.0,-1.0,-1.0,-1.0,67.53,1.82616,1816,4119898
1,96,search,26839.5,2411.5,1.13688,0.91844,0.10598,-1.0,-1.0,20.941,1.82616,1816,4119898
1,97,insert,13.85,-1.0,-1.0,-1.0,-1.0,25.361,1.82956,1817,4129367
1,98,search,26775.9,2414.53,1.12283,0.91849,0.105796,-1.0,-1.0,24.067,1.82956,1817,4129367
1,99,insert,13.378,-1.0,-1.0,-1.0,-1.0,31.307,1.83169,1818,4134502
1,100,search,26830.4,2416.9,1.12109,0.91857,0.105814,-1.0,-1.0,23.206,1.83169,1818,4134502
1,101,insert,58.333,-1.0,-1.0,-1.0,-1.0,85.61,1.84323,1826,4164482
1,102,search,27088.1,2419.71,1.09843,0.91865,0.105877,-1.0,-1.0,22.016,1.84323,1826,4164482
1,103,insert,23.192,-1.0,-1.0,-1.0,-1.0,54.56,1.84952,1831,4178601
1,104,search,27049,2421.94,1.17848,0.91888,0.105524,-1.0,-1.0,21.449,1.84952,1831,4178601
1,105,insert,12.052,-1.0,-1.0,-1.0,-1.0,37.175,1.85301,1833,4187774
1,106,search,27022.3,2423.68,1.13577,0.91875,0.105755,-1.0,-1.0,25.738,1.85301,1833,4187774
1,107,insert,36.091,-1.0,-1.0,-1.0,-1.0,32.634,1.85861,1834,4200109
1,108,search,27399,2427.01,1.16731,0.91902,0.105516,-1.0,-1.0,41.12,1.85888,1836,4200109
1,109,insert,532.018,-1.0,-1.0,-1.0,-1.0,567.056,2.01715,1916,4557867
1,110,search,29073.2,2500.08,1.02343,0.92089,0.104333,-1.0,-1.0,114.965,2.01799,1929,4557867
1,111,insert,32.011,-1.0,-1.0,-1.0,-1.0,55.554,2.02985,1935,4587252
1,112,search,29103.3,2488.06,1.16266,0.92124,0.104354,-1.0,-1.0,38.985,2.03016,1936,4587252
1,113,insert,16.645,-1.0,-1.0,-1.0,-1.0,33.021,2.03619,1937,4600056
1,114,search,29182.7,2493.22,1.12484,0.92124,0.104306,-1.0,-1.0,30.348,2.03619,1937,4600056
1,115,insert,55.663,-1.0,-1.0,-1.0,-1.0,91.788,2.04608,1945,4627422
1,116,search,29414.3,2497.54,1.09819,0.92178,0.103821,-1.0,-1.0,38.11,2.04616,1946,4627422
1,117,insert,16.611,-1.0,-1.0,-1.0,-1.0,61.986,2.0508,1951,4639292
1,118,search,29601.1,2493.74,1.11525,0.92188,0.103609,-1.0,-1.0,27.882,2.0508,1951,4639292
1,119,insert,6.609,-1.0,-1.0,-1.0,-1.0,26.508,2.05212,1951,4643423
1,120,search,29514.8,2495.48,1.08879,0.92191,0.103644,-1.0,-1.0,29.764,2.05212,1951,4643423
1,121,insert,25.536,-1.0,-1.0,-1.0,-1.0,47.392,2.05838,1953,4657252
1,122,search,29667.7,2499.6,1.12896,0.92212,0.103439,-1.0,-1.0,41.421,2.05851,1954,4657252
1,123,insert,441.318,-1.0,-1.0,-1.0,-1.0,394.679,2.1853,2001,4938477
1,124,search,31092.7,2552.94,1.09875,0.9227,0.104324,-1.0,-1.0,150.875,2.18609,2017,4938477
1,125,insert,66.458,-1.0,-1.0,-1.0,-1.0,88.746,2.20322,2027,4980492
1,126,search,30867.6,2529.58,1.15167,0.92297,0.104232,-1.0,-1.0,79.895,2.20375,2033,4980492
1,127,insert,61.024,-1.0,-1.0,-1.0,-1.0,127.246,2.22506,2050,5030515
1,128,search,31279.9,2527,1.02765,0.92343,0.103974,-1.0,-1.0,34.822,2.22506,2050,5030515
1,129,delete,47.274,-1.0,-1.0,-1.0,-1.0,56.363,2.22344,2021,5009391
1,130,search,30939.4,2527.96,1.08557,0.9225,0.104636,-1.0,-1.0,33.142,2.22344,2021,5009391
1,131,delete,10.986,-1.0,-1.0,-1.0,-1.0,31.055,2.22344,2021,5004093
1,132,search,30961.6,2525.17,1.06026,0.92251,0.104598,-1.0,-1.0,32.226,2.22344,2021,5004093
1,133,delete,17.161,-1.0,-1.0,-1.0,-1.0,30.524,2.22344,2021,4991787
1,134,search,30542.5,2515.05,1.10369,0.92255,0.104611,-1.0,-1.0,34.636,2.22344,2021,4991787
1,135,delete,40.929,-1.0,-1.0,-1.0,-1.0,57.954,2.22061,2018,4974857
1,136,search,30610.8,2507.9,1.12306,0.92213,0.104712,-1.0,-1.0,33.452,2.22061,2018,4974857
1,137,delete,8.038,-1.0,-1.0,-1.0,-1.0,31.016,2.22061,2018,4971386
1,138,search,30676.7,2506.68,1.08796,0.9221,0.104825,-1.0,-1.0,32.099,2.22061,2018,4971386
1,139,delete,12.664,-1.0,-1.0,-1.0,-1.0,30.713,2.22061,2018,4963487
1,140,search,30628.7,2500.68,1.09972,0.92203,0.104831,-1.0,-1.0,34.227,2.22061,2018,4963487
1,141,delete,49.162,-1.0,-1.0,-1.0,-1.0,104.43,2.21454,2010,4941830
1,142,search,30669.6,2496.64,1.09216,0.92204,0.104832,-1.0,-1.0,33.196,2.21454,2010,4941830
1,143,delete,27.193,-1.0,-1.0,-1.0,-1.0,57.255,2.2117,2007,4925657
1,144,search,30398.4,2490.26,1.12346,0.92212,0.104698,-1.0,-1.0,32.262,2.2117,2007,4925657
1,145,delete,3.933,-1.0,-1.0,-1.0,-1.0,41.687,2.21131,2006,4922686
1,146,search,30044.9,2490.88,1.12654,0.92143,0.105387,-1.0,-1.0,33.459,2.21131,2006,4922686
1,147,delete,23.872,-1.0,-1.0,-1.0,-1.0,30.86,2.21131,2006,4913636
